 5112492.713774 1.546E-30 6.959E-08.04830.051 1059.37180.67-.015958              6              0                    R 23      4456631011 5 5 1 8    49.0   47.0
 5112493.487653 5.908E-29 1.039E-07.05690.062  253.66720.74-.013223              6              0                    R 11      5456631011 5 5 1 8    25.0   23.0
 5112493.949135 2.368E-30 7.243E-08.04900.052  971.23320.67-.015747              6              0                    R 22      4456631011 5 5 1 8    47.0   45.0
 5112494.591331 4.963E-29 1.011E-07.05610.060  299.76560.73-.013463              6              0                    R 12      4456631011 5 5 1 8    27.0   25.0
 5112494.971118 3.550E-30 7.529E-08.04960.053  886.90240.67-.015533              6              0                    R 21      4456631011 5 5 1 8    45.0   43.0
 5112495.483106 4.066E-29 9.828E-08.05530.059  349.69750.72-.013702              6              0                    R 13      4456631011 5 5 1 8    29.0   27.0
 5112495.779872 5.207E-30 7.815E-08.05030.053  806.38280.67-.015315              6              0                    R 20      4456631011 5 5 1 8    43.0   41.0
 5112496.162830 3.250E-29 9.544E-08.05450.059  403.46120.71-.013939              6              0                    R 14      4456631011 5 5 1 8    31.0   29.0
 5112496.375543 7.473E-30 8.103E-08.05100.054  729.67740.67-.015093              6              0                    R 19      4456631011 5 5 1 8    41.0   39.0
 5112496.630357 2.535E-29 9.257E-08.05380.058  461.05450.70-.014175              6              0                    R 15      4456631011 5 5 1 8    33.0   31.0
 5112496.758280 1.049E-29 8.392E-08.05170.055  656.78920.67-.014868              6              0                    R 18      4456631011 5 5 1 8    39.0   37.0
 5112496.885539 1.933E-29 8.969E-08.05310.057  522.47510.69-.014408              6              0                    R 16      4456631011 5 5 1 8    35.0   33.0
 5112496.928229 1.440E-29 8.681E-08.05240.056  587.72090.68-.014639              6              0                    R 17      4456631011 5 5 1 8    37.0   35.0
 5114279.942809 1.888E-31 2.766E-08.04770.051 1247.05920.67-.019101              7              0                    P 25      4556631012 5 5 1 8    49.0   51.0
 5114289.623474 2.854E-31 2.741E-08.04830.051 1151.31500.67-.018928              7              0                    P 24      4556631012 5 5 1 8    47.0   49.0
