13114370.459882 4.311E-39 2.211E-04.04000.300 6787.17760.660.000000       X3/2   6       X1/2   1                PQ 12.5ef     232210 6 7 2 1 1 0    52.0   52.0
13114370.671463 6.595E-40 3.451E-05.04000.300 6791.27790.660.000000       X3/2   6       X1/2   1                PQ 12.5fe     232210 6 7 2 1 1 0    52.0   52.0
13114372.266857 6.306E-58 3.976E-05.04000.30015339.79310.660.000000       X3/2  10       X3/2   4                QQ 11.5fe     232210 6 7 2 1 1 0    48.0   48.0
13114372.380488 5.557E-43 3.019E-02.04000.300 9641.20730.660.000000       X1/2   7       X1/2   2                RR 11.5ee     232210 6 7 2 1 1 0    52.0   48.0
13114372.918215 4.159E-43 2.225E-02.04000.300 9638.03270.660.000000       X1/2   7       X1/2   2                RR 11.5ff     232210 6 7 2 1 1 0    52.0   48.0
13114372.942722 4.358E-42 3.437E-04.04000.300 8196.86570.660.000000       X1/2   7       X3/2   2                QP  8.5ff     232210 6 7 2 1 1 0    32.0   36.0
13114373.457426 1.695E-63 2.683E-08.04000.30016522.44210.660.000000       X1/2  10       X3/2   4                RQ 14.5fe     232210 6 7 2 1 1 0    60.0   60.0
13114373.846902 2.638E-37 9.407E-03.04000.300 6790.40430.660.000000       X3/2   5       X3/2   0                PP 19.5ff     232210 6 7 2 1 1 0    76.0   80.0
13114373.890338 1.229E-43 1.116E-04.04000.300 8854.62190.660.000000       X1/2   6       X3/2   1                QP 17.5ee     232210 6 7 2 1 1 0    68.0   72.0
13114373.983637 4.871E-54 4.178E-05.04000.30013642.09000.660.000000       X3/2   7       X1/2   1                OP 23.5ff     232210 6 7 2 1 1 0    92.0   96.0
13114374.013258 1.523E-41 3.189E-04.04000.300 7924.07320.660.000000       X3/2   7       X3/2   2                QQ  7.5ef     232210 6 7 2 1 1 0    32.0   32.0
13114375.449265 5.366E-56 4.537E-03.04000.30015382.16700.660.000000       X1/2  10       X1/2   4                QQ 10.5fe     232210 6 7 2 1 1 0    44.0   44.0
13114376.250440 1.213E-41 9.446E-04.04000.300 8194.15910.660.000000       X1/2   7       X3/2   2                QP  8.5ee     232210 6 7 2 1 1 0    32.0   36.0
13114377.511225 7.028E-41 1.458E-03.04000.300 7921.97700.660.000000       X3/2   7       X3/2   2                QQ  7.5fe     232210 6 7 2 1 1 0    32.0   32.0
13114378.544028 3.510E-37 1.170E-02.04000.300 6776.31620.660.000000       X3/2   5       X3/2   0                PP 19.5ee     232210 6 7 2 1 1 0    76.0   80.0
13114378.693430 2.247E-37 9.387E-03.04000.300 6811.69310.660.000000       X1/2   5       X1/2   0                PP 18.5ee     342210 6 7 2 1 1 0    72.0   76.0
13114378.897017 7.192E-57 6.019E-04.04000.30015379.96520.660.000000       X1/2  10       X1/2   4                QQ 10.5ef     232210 6 7 2 1 1 0    44.0   44.0
13114380.920494 1.105E-39 2.208E-03.08600.300 7155.28110.660.000000       X3/2   7       X1/2   2                PQ  1.5ef     232210 6 7 2 1 1 0     8.0    8.0
13114381.186984 8.879E-40 1.772E-03.08600.300 7155.04270.660.000000       X3/2   7       X1/2   2                PQ  1.5fe     232210 6 7 2 1 1 0     8.0    8.0
13114382.124561 2.928E-37 1.167E-02.04000.300 6801.82000.660.000000       X1/2   5       X1/2   0                PP 18.5ff     232210 6 7 2 1 1 0    72.0   76.0
13114382.388167 2.743E-42 8.456E-05.04000.300 7975.89500.660.000000       X1/2   7       X1/2   2                QQ  6.5fe     232210 6 7 2 1 1 0    28.0   28.0
13114383.265586 4.246E-42 1.306E-04.04000.300 7975.34290.660.000000       X1/2   7       X1/2   2                QQ  6.5ef     232210 6 7 2 1 1 0    28.0   28.0
13114383.274726 6.056E-53 4.217E-06.04000.30012622.76890.660.000000       X1/2   7       X3/2   2                SR 18.5ee     232210 6 7 2 1 1 0    80.0   76.0
13114383.498586 1.584E-49 3.120E-05.04000.30011435.19700.660.000000       X1/2   6       X3/2   1                RQ 21.5ef     232210 6 7 2 1 1 0    88.0   88.0
13114386.275848 6.117E-38 1.244E-01.05300.300 7301.39240.660.000000       X3/2   7       X3/2   2                PP  4.5ff     232210 6 7 2 1 1 0    16.0   20.0
13114386.726718 6.364E-38 1.290E-01.05300.300 7300.69890.660.000000       X3/2   7       X3/2   2                PP  4.5ee     232210 6 7 2 1 1 0    16.0   20.0
13114390.496776 2.876E-50 5.255E-06.04000.30011419.54910.660.000000       X1/2   6       X3/2   1                RQ 21.5fe     232210 6 7 2 1 1 0    88.0   88.0
13114398.911794 9.446E-44 4.139E-07.04000.300 7542.30930.660.000000       X3/2   7       X1/2   2                QR  4.5ee     232210 6 7 2 1 1 0    24.0   20.0
13114399.596828 1.492E-41 6.538E-05.04000.300 7542.33050.660.000000       X3/2   7       X1/2   2                QR  4.5ff     232210 6 7 2 1 1 0    24.0   20.0
13114400.968824 1.080E-36 4.898E-02.04000.300 6760.98060.660.000000       X3/2   6       X3/2   1                PP 13.5ff     232210 6 7 2 1 1 0    52.0   56.0
13114403.657181 1.299E-36 5.698E-02.04000.300 6753.98040.660.000000       X3/2   6       X3/2   1                PP 13.5ee     342210 6 7 2 1 1 0    52.0   56.0
13114405.349796 1.470E-54 1.977E-03.04000.30014463.96580.660.000000       X3/2  10       X1/2   4                PQ  7.5ef     232210 6 7 2 1 1 0    32.0   32.0
13114405.446992 4.446E-55 6.006E-04.04000.30014464.76800.660.000000       X3/2  10       X1/2   4                PQ  7.5fe     232210 6 7 2 1 1 0    32.0   32.0
13114405.751424 5.406E-45 2.509E-04.04000.300 9607.83640.660.000000       X1/2   7       X3/2   2                RQ 12.5ef     232210 6 7 2 1 1 0    52.0   52.0
13114406.234277 3.398E-38 1.338E-01.05300.300 7377.49240.660.000000       X1/2   7       X1/2   2                PP  3.5ee     232210 6 7 2 1 1 0    12.0   16.0
13114406.247747 3.529E-38 1.391E-01.05300.300 7377.67600.660.000000       X1/2   7       X1/2   2                PP  3.5ff     232210 6 7 2 1 1 0    12.0   16.0
13114408.425230 8.581E-37 4.889E-02.04000.300 6791.27790.660.000000       X1/2   6       X1/2   1                PP 12.5ee     342210 6 7 2 1 1 0    48.0   52.0
13114408.847369 3.359E-47 1.517E-06.04000.300 9602.10350.660.000000       X1/2   7       X3/2   2                RQ 12.5fe     232210 6 7 2 1 1 0    52.0   52.0
13114410.160683 1.017E-36 5.685E-02.04000.300 6787.17760.660.000000       X1/2   6       X1/2   1                PP 12.5ff     342210 6 7 2 1 1 0    48.0   52.0
13114413.516966 1.045E-56 7.385E-04.04000.30015344.09930.660.000000       X1/2  10       X3/2   4                QP 11.5ff     232210 6 7 2 1 1 0    44.0   48.0
13114418.462216 3.331E-43 2.259E-05.04000.300 8319.62150.660.000000       X3/2   6       X1/2   1                QR 15.5ee     232210 6 7 2 1 1 0    68.0   64.0
13114419.069156 3.097E-56 2.144E-03.04000.30015339.79310.660.000000       X1/2  10       X3/2   4                QP 11.5ee     232210 6 7 2 1 1 0    44.0   48.0
13114422.974021 1.822E-40 1.366E-03.04000.300 7683.82050.660.000000       X3/2   7       X3/2   2                QQ  6.5ef     232210 6 7 2 1 1 0    28.0   28.0
13114422.979298 1.955E-56 3.258E-04.04000.30015046.70900.660.000000       X3/2  10       X1/2   4                QR  9.5ee     232210 6 7 2 1 1 0    44.0   40.0
13114423.749585 8.189E-57 1.022E-05.04000.30014590.53140.660.000000       X3/2   9       X1/2   3                PQ 15.5fe     232210 6 7 2 1 1 0    64.0   64.0
13114423.762261 2.066E-53 2.913E-04.04000.30013625.55950.660.000000       X3/2   9       X1/2   3                OP 13.5ee     232210 6 7 2 1 1 0    52.0   56.0
13114423.945328 7.675E-42 1.817E-05.05300.300 7377.49240.660.000000       X3/2   7       X1/2   2                QR  3.5ee     232210 6 7 2 1 1 0    20.0   16.0
13114424.205155 6.188E-41 1.467E-04.05300.300 7377.67600.660.000000       X3/2   7       X1/2   2                QR  3.5ff     232210 6 7 2 1 1 0    20.0   16.0
13114425.137757 3.257E-55 3.951E-04.04000.30014584.71340.660.000000       X3/2   9       X1/2   3                PQ 15.5ef     232210 6 7 2 1 1 0    64.0   64.0
13114425.554856 3.929E-40 2.925E-03.04000.300 7682.26690.660.000000       X3/2   7       X3/2   2                QQ  6.5fe     232210 6 7 2 1 1 0    28.0   28.0
13114426.470882 3.749E-58 6.200E-06.04000.30015045.02710.660.000000       X3/2  10       X1/2   4                QR  9.5ff     232210 6 7 2 1 1 0    44.0   40.0
13114428.525186 5.183E-42 3.453E-02.04000.300 9207.84610.660.000000       X3/2   7       X3/2   2                RR 11.5ff     232210 6 7 2 1 1 0    52.0   48.0
13114429.504636 4.105E-42 2.671E-02.04000.300 9202.94880.660.000000       X3/2   7       X3/2   2                RR 11.5ee     232210 6 7 2 1 1 0    52.0   48.0
13114430.965928 5.989E-37 1.092E-04.04000.300 5549.56160.660.000000       X3/2   6       X1/2   1                OP  9.5ee     232210 6 7 2 1 1 0    36.0   40.0
13114431.108762 5.760E-53 7.962E-04.04000.30013621.24130.660.000000       X3/2   9       X1/2   3                OP 13.5ff     232210 6 7 2 1 1 0    52.0   56.0
13114431.485350 8.879E-43 1.031E-05.04000.300 7741.97060.660.000000       X1/2   7       X1/2   2                QQ  5.5fe     232210 6 7 2 1 1 0    24.0   24.0
13114431.672466 3.993E-42 3.433E-02.04000.300 9243.76800.660.000000       X1/2   7       X1/2   2                RR 10.5ee     232210 6 7 2 1 1 0    48.0   44.0
13114431.815114 3.668E-41 4.256E-04.04000.300 7741.74440.660.000000       X1/2   7       X1/2   2                QQ  5.5ef     232210 6 7 2 1 1 0    24.0   24.0
13114432.049395 3.100E-42 2.633E-02.04000.300 9241.23460.660.000000       X1/2   7       X1/2   2                RR 10.5ff     232210 6 7 2 1 1 0    48.0   44.0
13114432.143873 3.057E-44 2.012E-06.04000.300 8313.05790.660.000000       X3/2   6       X1/2   1                QR 15.5ff     232210 6 7 2 1 1 0    68.0   64.0
13114434.209948 1.820E-41 4.392E-04.04000.300 7924.07320.660.000000       X1/2   7       X3/2   2                QP  7.5ff     232210 6 7 2 1 1 0    28.0   32.0
13114435.050225 1.450E-36 2.618E-04.04000.300 5547.48860.660.000000       X3/2   6       X1/2   1                OP  9.5ff     232210 6 7 2 1 1 0    36.0   40.0
13114436.631517 4.524E-41 1.081E-03.04000.300 7921.97700.660.000000       X1/2   7       X3/2   2                QP  7.5ee     232210 6 7 2 1 1 0    28.0   32.0
13114437.259893 1.006E-39 1.541E-03.09500.300 7098.96980.660.000000       X3/2   7       X1/2   2                QR  0.5ff     232210 6 7 2 1 1 0     8.0    4.0
13114437.374575 8.640E-40 1.322E-03.09500.300 7098.82710.660.000000       X3/2   7       X1/2   2                QR  0.5ee     232210 6 7 2 1 1 0     8.0    4.0
13114439.245145 2.047E-40 3.242E-04.06500.300 7248.42310.660.000000       X3/2   7       X1/2   2                QR  2.5ff     232210 6 7 2 1 1 0    16.0   12.0
13114439.258620 8.200E-41 1.297E-04.06500.300 7248.16700.660.000000       X3/2   7       X1/2   2                QR  2.5ee     232210 6 7 2 1 1 0    16.0   12.0
13114440.024596 8.344E-38 1.142E-01.06500.300 7159.15550.660.000000       X3/2   7       X3/2   2                PP  3.5ff     232210 6 7 2 1 1 0    12.0   16.0
13114440.307262 8.566E-38 1.170E-01.06500.300 7158.76770.660.000000       X3/2   7       X3/2   2                PP  3.5ee     232210 6 7 2 1 1 0    12.0   16.0
13114440.329692 2.223E-45 2.330E-06.04000.300 8944.42790.660.000000       X3/2   5       X1/2   0                QR 21.5ee     232210 6 7 2 1 1 0    92.0   88.0
13114440.896364 2.181E-56 4.610E-02.04000.30016106.35140.660.000000       X3/2  10       X3/2   4                RR 13.5ff     232210 6 7 2 1 1 0    60.0   56.0
13114443.450455 1.595E-56 3.280E-02.04000.30016100.52830.660.000000       X3/2  10       X3/2   4                RR 13.5ee     232210 6 7 2 1 1 0    60.0   56.0
13114443.816433 4.346E-41 2.616E-03.04000.300 8294.26730.660.000000       X3/2   6       X3/2   1                QQ 16.5ef     232210 6 7 2 1 1 0    68.0   68.0
13114443.899006 5.230E-40 7.028E-04.08600.300 7155.28110.660.000000       X3/2   7       X1/2   2                QR  1.5ff     232210 6 7 2 1 1 0    12.0    8.0
13114444.032237 3.453E-40 4.636E-04.08600.300 7155.04270.660.000000       X3/2   7       X1/2   2                QR  1.5ee     232210 6 7 2 1 1 0    12.0    8.0
13114446.806712 1.716E-56 4.568E-02.04000.30016139.45990.660.000000       X1/2  10       X1/2   4                RR 12.5ee     232210 6 7 2 1 1 0    56.0   52.0
13114447.963884 1.227E-56 3.214E-02.04000.30016136.07920.660.000000       X1/2  10       X1/2   4                RR 12.5ff     232210 6 7 2 1 1 0    56.0   52.0
13114450.684297 1.074E-52 1.181E-01.04000.30014563.59670.660.000000       X3/2   9       X3/2   3                PP 16.5ff     232210 6 7 2 1 1 0    64.0   68.0
13114450.746590 4.147E-41 3.002E-03.04000.300 8319.62150.660.000000       X1/2   6       X1/2   1                QQ 15.5fe     232210 6 7 2 1 1 0    64.0   64.0
13114451.369323 9.005E-54 2.094E-03.04000.30014004.76690.660.000000       X3/2  10       X1/2   4                OP  5.5ee     232210 6 7 2 1 1 0    20.0   24.0
13114451.812912 1.372E-53 3.188E-03.04000.30014004.59990.660.000000       X3/2  10       X1/2   4                OP  5.5ff     232210 6 7 2 1 1 0    20.0   24.0
13114452.163535 1.093E-50 5.202E-05.04000.30012058.28810.660.000000       X1/2   7       X3/2   2                SR 17.5ff     232210 6 7 2 1 1 0    76.0   72.0
13114454.670938 2.198E-52 2.354E-01.04000.30014415.54410.660.000000       X3/2  10       X3/2   4                PP  8.5ff     232210 6 7 2 1 1 0    32.0   36.0
13114455.177215 1.351E-52 1.423E-01.04000.30014554.67400.660.000000       X3/2   9       X3/2   3                PP 16.5ee     232210 6 7 2 1 1 0    64.0   68.0
13114456.138037 2.425E-52 2.567E-01.04000.30014413.17760.660.000000       X3/2  10       X3/2   4                PP  8.5ee     232210 6 7 2 1 1 0    32.0   36.0
13114459.132839 8.798E-53 1.177E-01.04000.30014590.53140.660.000000       X1/2   9       X1/2   3                PP 15.5ee     232210 6 7 2 1 1 0    60.0   64.0
13114459.188050 1.202E-42 1.153E-03.04000.300 8925.56950.660.000000       X3/2   5       X3/2   0                QQ 22.5ef     232210 6 7 2 1 1 0    92.0   92.0
13114460.974423 9.452E-42 5.430E-04.04000.300 8284.22740.660.000000       X3/2   6       X3/2   1                QQ 16.5fe     232210 6 7 2 1 1 0    68.0   68.0
13114461.970387 9.944E-42 6.983E-04.04000.300 8313.05790.660.000000       X1/2   6       X1/2   1                QQ 15.5ef     232210 6 7 2 1 1 0    64.0   64.0
13114462.002384 1.089E-52 1.417E-01.04000.30014584.71340.660.000000       X1/2   9       X1/2   3                PP 15.5ff     232210 6 7 2 1 1 0    60.0   64.0
13114462.256075 4.329E-38 1.376E-01.06500.300 7248.42310.660.000000       X1/2   7       X1/2   2                PP  2.5ff     232210 6 7 2 1 1 0     8.0   12.0
13114462.338565 4.214E-38 1.337E-01.06500.300 7248.16700.660.000000       X1/2   7       X1/2   2                PP  2.5ee     232210 6 7 2 1 1 0     8.0   12.0
13114464.156722 8.780E-56 1.205E-03.04000.30015005.53160.660.000000       X3/2  10       X3/2   4                QQ 10.5ef     232210 6 7 2 1 1 0    44.0   44.0
13114464.972314 1.143E-39 3.666E-03.04000.300 7476.24870.660.000000       X3/2   7       X3/2   2                QQ  5.5ef     232210 6 7 2 1 1 0    24.0   24.0
13114466.041695 1.108E-42 1.219E-03.04000.300 8944.42790.660.000000       X1/2   5       X1/2   0                QQ 21.5fe     232210 6 7 2 1 1 0    88.0   88.0
13114466.111491 1.189E-45 1.174E-06.04000.300 8931.40340.660.000000       X3/2   5       X1/2   0                QR 21.5ff     232210 6 7 2 1 1 0    92.0   88.0
13114466.762634 1.733E-39 5.531E-03.04000.300 7475.16460.660.000000       X3/2   7       X3/2   2                QQ  5.5fe     232210 6 7 2 1 1 0    24.0   24.0
13114467.594402 3.855E-44 2.797E-04.04000.300 9207.84610.660.000000       X1/2   7       X3/2   2                RQ 11.5ef     232210 6 7 2 1 1 0    48.0   48.0
13114468.631485 5.583E-52 2.531E-06.04000.30012047.78280.660.000000       X1/2   7       X3/2   2                SR 17.5ee     232210 6 7 2 1 1 0    76.0   72.0
13114469.577101 1.406E-57 1.897E-05.04000.30015001.92090.660.000000       X3/2  10       X3/2   4                QQ 10.5fe     232210 6 7 2 1 1 0    44.0   44.0
13114469.990631 1.516E-52 2.362E-01.04000.30014464.76800.660.000000       X1/2  10       X1/2   4                PP  7.5ee     232210 6 7 2 1 1 0    28.0   32.0
13114470.335135 5.611E-46 3.977E-06.04000.300 9202.94880.660.000000       X1/2   7       X3/2   2                RQ 11.5fe     232210 6 7 2 1 1 0    48.0   48.0
13114470.519261 1.660E-52 2.576E-01.04000.30014463.96580.660.000000       X1/2  10       X1/2   4                PP  7.5ff     232210 6 7 2 1 1 0    28.0   32.0
13114473.265671 6.518E-55 1.249E-02.04000.30015242.79580.660.000000       X1/2   7       X1/2   1                PP 25.5ee     232210 6 7 2 1 1 0   100.0  104.0
13114473.408854 1.904E-40 1.011E-03.04000.300 7542.33050.660.000000       X1/2   7       X1/2   2                QQ  4.5ef     232210 6 7 2 1 1 0    20.0   20.0
13114473.489435 5.858E-41 3.112E-04.04000.300 7542.30930.660.000000       X1/2   7       X1/2   2                QQ  4.5fe     232210 6 7 2 1 1 0    20.0   20.0
13114474.074974 1.728E-55 3.191E-03.04000.30015046.70900.660.000000       X1/2  10       X1/2   4                QQ  9.5fe     232210 6 7 2 1 1 0    40.0   40.0
13114474.167714 3.814E-58 7.476E-05.04000.30015664.74370.660.000000       X3/2   9       X1/2   3                QR 17.5ee     232210 6 7 2 1 1 0    76.0   72.0
13114476.100807 1.546E-43 9.932E-06.04000.300 8294.26730.660.000000       X1/2   6       X3/2   1                QP 16.5ff     232210 6 7 2 1 1 0    64.0   68.0
13114476.716164 1.586E-56 2.906E-04.04000.30015045.02710.660.000000       X1/2  10       X1/2   4                QQ  9.5ef     232210 6 7 2 1 1 0    40.0   40.0
13114479.915157 2.210E-58 5.033E-04.04000.30016106.35140.660.000000       X1/2  10       X3/2   4                RQ 13.5ef     232210 6 7 2 1 1 0    56.0   56.0
13114480.218354 9.511E-55 1.684E-02.04000.30015226.45520.660.000000       X1/2   7       X1/2   1                PP 25.5ff     232210 6 7 2 1 1 0   100.0  104.0
13114480.528633 3.203E-41 3.878E-02.04000.300 8839.08430.660.000000       X3/2   7       X3/2   2                RR 10.5ff     232210 6 7 2 1 1 0    48.0   44.0
13114481.296475 2.615E-41 3.104E-02.04000.300 8834.97280.660.000000       X3/2   7       X3/2   2                RR 10.5ee     232210 6 7 2 1 1 0    48.0   44.0
13114483.029847 3.793E-38 2.451E-04.04000.300 6341.36140.660.000000       X3/2   6       X1/2   1                PQ 11.5ef     232210 6 7 2 1 1 0    48.0   48.0
13114483.338242 6.666E-39 4.380E-05.04000.300 6344.73170.660.000000       X3/2   6       X1/2   1                PQ 11.5fe     232210 6 7 2 1 1 0    48.0   48.0
13114483.514828 2.409E-62 5.337E-08.04000.30016100.52830.660.000000       X1/2  10       X3/2   4                RQ 13.5fe     232210 6 7 2 1 1 0    56.0   56.0
13114483.519166 2.419E-41 3.861E-02.04000.300 8877.99400.660.000000       X1/2   7       X1/2   2                RR  9.5ee     232210 6 7 2 1 1 0    44.0   40.0
13114483.756844 1.941E-41 3.070E-02.04000.300 8876.04780.660.000000       X1/2   7       X1/2   2                RR  9.5ff     232210 6 7 2 1 1 0    44.0   40.0
13114484.324895 9.316E-47 6.715E-04.04000.30010751.79260.660.000000       X3/2   6       X3/2   1                RR 20.5ff     232210 6 7 2 1 1 0    88.0   84.0
13114484.900053 1.150E-46 1.157E-07.04000.300 8925.56950.660.000000       X1/2   5       X3/2   0                QP 22.5ff     232210 6 7 2 1 1 0    88.0   92.0
13114486.939933 7.613E-38 9.222E-02.08600.300 7049.28980.660.000000       X3/2   7       X3/2   2                PP  2.5ff     232210 6 7 2 1 1 0     8.0   12.0
13114487.084265 7.722E-38 9.347E-02.08600.300 7049.11740.660.000000       X3/2   7       X3/2   2                PP  2.5ee     232210 6 7 2 1 1 0     8.0   12.0
13114487.414568 7.729E-47 6.467E-04.04000.30010772.79950.660.000000       X1/2   6       X1/2   1                RR 19.5ee     232210 6 7 2 1 1 0    84.0   80.0
13114487.459529 3.233E-59 6.122E-06.04000.30015657.30800.660.000000       X3/2   9       X1/2   3                QR 17.5ff     232210 6 7 2 1 1 0    76.0   72.0
13114487.787687 2.632E-53 4.575E-05.04000.30013260.03020.660.000000       X3/2   8       X1/2   2                OP 18.5ee     232210 6 7 2 1 1 0    72.0   76.0
13114487.901653 3.273E-48 2.199E-05.04000.30010737.29770.660.000000       X3/2   6       X3/2   1                RR 20.5ee     232210 6 7 2 1 1 0    88.0   84.0
13114488.442984 3.357E-43 3.476E-04.04000.300 8931.40340.660.000000       X1/2   5       X1/2   0                QQ 21.5ef     232210 6 7 2 1 1 0    88.0   88.0
13114489.635359 6.391E-41 5.641E-04.04000.300 7683.82050.660.000000       X1/2   7       X3/2   2                QP  6.5ff     232210 6 7 2 1 1 0    24.0   28.0
13114489.699207 3.692E-43 3.261E-04.04000.300 8907.81570.660.000000       X3/2   5       X3/2   0                QQ 22.5fe     232210 6 7 2 1 1 0    92.0   92.0
13114489.763420 1.434E-48 1.142E-05.04000.30010762.48130.660.000000       X1/2   6       X1/2   1                RR 19.5ff     232210 6 7 2 1 1 0    84.0   80.0
13114490.800937 1.952E-42 1.196E-04.04000.300 8284.22740.660.000000       X1/2   6       X3/2   1                QP 16.5ee     232210 6 7 2 1 1 0    64.0   68.0
13114491.292676 1.419E-40 1.243E-03.04000.300 7682.26690.660.000000       X1/2   7       X3/2   2                QP  6.5ee     232210 6 7 2 1 1 0    24.0   28.0
13114491.648485 4.766E-54 2.253E-03.04000.30014218.82690.660.000000       X3/2  10       X1/2   4                PQ  6.5ef     232210 6 7 2 1 1 0    28.0   28.0
13114491.851442 1.704E-54 8.072E-04.04000.30014219.27850.660.000000       X3/2  10       X1/2   4                PQ  6.5fe     232210 6 7 2 1 1 0    28.0   28.0
13114498.573770 5.229E-56 9.132E-03.04000.30015640.33770.660.000000       X3/2   9       X3/2   3                QQ 18.5ef     232210 6 7 2 1 1 0    76.0   76.0
13114498.742035 1.079E-61 2.205E-03.04000.30017887.35880.660.000000       X3/2  12       X1/2   5                OP  9.5ee     232210 6 7 2 1 1 0    36.0   40.0
13114500.045363 5.034E-39 8.321E-03.05300.300 7301.39240.660.000000       X3/2   7       X3/2   2                QQ  4.5ef     232210 6 7 2 1 1 0    20.0   20.0
13114500.964401 1.880E-61 3.813E-03.04000.30017885.80620.660.000000       X3/2  12       X1/2   5                OP  9.5ff     232210 6 7 2 1 1 0    36.0   40.0
13114501.182221 6.278E-39 1.034E-02.05300.300 7300.69890.660.000000       X3/2   7       X3/2   2                QQ  4.5fe     232210 6 7 2 1 1 0    20.0   20.0
13114502.883418 1.203E-52 2.008E-04.04000.30013251.21600.660.000000       X3/2   8       X1/2   2                OP 18.5ff     232210 6 7 2 1 1 0    72.0   76.0
13114504.097617 7.056E-40 1.249E-06.04000.300 6157.69650.660.000000       X3/2   5       X1/2   0                PQ 17.5fe     232210 6 7 2 1 1 0    72.0   72.0
13114504.402144 1.653E-38 2.802E-05.04000.300 6148.83290.660.000000       X3/2   5       X1/2   0                PQ 17.5ef     232210 6 7 2 1 1 0    72.0   72.0
13114506.632461 4.869E-56 1.012E-02.04000.30015664.74370.660.000000       X1/2   9       X1/2   3                QQ 17.5fe     232210 6 7 2 1 1 0    72.0   72.0
13114507.955442 7.212E-40 2.162E-03.05300.300 7377.67600.660.000000       X1/2   7       X1/2   2                QQ  3.5ef     232210 6 7 2 1 1 0    16.0   16.0
13114508.299164 4.215E-40 1.262E-03.05300.300 7377.49240.660.000000       X1/2   7       X1/2   2                QQ  3.5fe     232210 6 7 2 1 1 0    16.0   16.0
13114508.421469 4.571E-48 3.464E-05.04000.30010751.79260.660.000000       X1/2   6       X3/2   1                RQ 20.5ef     232210 6 7 2 1 1 0    84.0   84.0
13114508.504535 7.493E-56 3.141E-04.04000.30014740.74220.660.000000       X3/2  10       X1/2   4                QR  8.5ee     232210 6 7 2 1 1 0    40.0   36.0
13114511.199726 1.199E-57 4.998E-06.04000.30014739.52830.660.000000       X3/2  10       X1/2   4                QR  8.5ff     232210 6 7 2 1 1 0    40.0   36.0
13114511.213542 3.531E-38 1.437E-01.08600.300 7155.28110.660.000000       X1/2   7       X1/2   2                PP  1.5ff     232210 6 7 2 1 1 0     4.0    8.0
13114511.351114 3.465E-38 1.408E-01.08600.300 7155.04270.660.000000       X1/2   7       X1/2   2                PP  1.5ee     232210 6 7 2 1 1 0     4.0    8.0
13114512.030699 1.524E-44 1.412E-05.04000.300 8907.81570.660.000000       X1/2   5       X3/2   0                QP 22.5ee     232210 6 7 2 1 1 0    88.0   92.0
13114513.547847 1.551E-35 6.162E-06.04000.300 4377.30690.660.000000       X3/2   5       X1/2   0                OP 14.5ee     232210 6 7 2 1 1 0    56.0   60.0
13114514.947018 7.075E-49 5.000E-06.04000.30010737.29770.660.000000       X1/2   6       X3/2   1                RQ 20.5fe     232210 6 7 2 1 1 0    84.0   84.0
13114515.252398 5.505E-56 8.368E-04.04000.30015005.53160.660.000000       X1/2  10       X3/2   4                QP 10.5ff     232210 6 7 2 1 1 0    40.0   44.0
13114515.282487 1.336E-56 2.218E-03.04000.30015629.48500.660.000000       X3/2   9       X3/2   3                QQ 18.5fe     232210 6 7 2 1 1 0    76.0   76.0
13114515.786424 8.543E-36 4.815E-02.04000.300 6312.28350.660.000000       X3/2   6       X3/2   1                PP 12.5ff     342210 6 7 2 1 1 0    48.0   52.0
13114518.177020 1.015E-35 5.557E-02.04000.300 6306.21420.660.000000       X3/2   6       X3/2   1                PP 12.5ee     342210 6 7 2 1 1 0    48.0   52.0
13114518.320257 1.312E-56 2.634E-03.04000.30015657.30800.660.000000       X1/2   9       X1/2   3                QQ 17.5ef     232210 6 7 2 1 1 0    72.0   72.0
13114519.822383 1.541E-55 2.303E-03.04000.30015001.92090.660.000000       X1/2  10       X3/2   4                QP 10.5ee     232210 6 7 2 1 1 0    40.0   44.0
13114522.428850 2.350E-43 3.121E-04.04000.300 8839.08430.660.000000       X1/2   7       X3/2   2                RQ 10.5ef     232210 6 7 2 1 1 0    44.0   44.0
13114523.865539 6.670E-36 4.807E-02.04000.300 6344.73170.660.000000       X1/2   6       X1/2   1                PP 11.5ee     342210 6 7 2 1 1 0    44.0   48.0
13114524.831805 6.373E-45 8.301E-06.04000.300 8834.97280.660.000000       X1/2   7       X3/2   2                RQ 10.5fe     232210 6 7 2 1 1 0    44.0   44.0
13114524.980751 7.229E-35 2.794E-05.04000.300 4371.28110.660.000000       X3/2   5       X1/2   0                OP 14.5ff     232210 6 7 2 1 1 0    56.0   60.0
13114525.189405 1.670E-40 4.310E-02.04000.300 8501.96970.660.000000       X3/2   7       X3/2   2                RR  9.5ff     232210 6 7 2 1 1 0    44.0   40.0
13114525.362331 7.820E-36 5.546E-02.04000.300 6341.36140.660.000000       X1/2   6       X1/2   1                PP 11.5ff     232210 6 7 2 1 1 0    44.0   48.0
13114525.768663 1.402E-40 3.560E-02.04000.300 8498.58990.660.000000       X3/2   7       X3/2   2                RR  9.5ee     232210 6 7 2 1 1 0    44.0   40.0
13114526.380850 5.862E-36 9.338E-03.04000.300 6135.41330.660.000000       X3/2   5       X3/2   0                PP 18.5ff     232210 6 7 2 1 1 0    72.0   76.0
